brand,year,age_years,mileage_km,fuel_type,transmission,body_type,condition,color,num_owners,accident_history,service_records,engine_size_L,horsepower,battery_range_km,battery_health_pct,charging_speed_kw,ev_incentive_2026_usd,is_ev,price_usd
Volkswagen,2021,5,228126,Petrol,Manual,SUV,Good,Brown,1,1,1,1.0,258,,,,0,0,3642.84
Mercedes,2013,13,162656,EV,Automatic,Convertible,Excellent,Red,1,0,1,,569,424.0,78.1274308541999,22.0,5000,1,67383.06
Hyundai,2014,12,310709,Petrol,Automatic,Sedan,Poor,Silver,1,1,1,3.0,238,,,,0,0,2000.0
Volkswagen,2024,2,28558,EV,Automatic,Truck,Good,Silver,1,0,1,,424,463.0,94.046055118719,150.0,5000,1,35968.88
Lucid,2013,13,103572,EV,Automatic,Coupe,Fair,Brown,1,0,1,,643,500.0,69.08555882204503,350.0,0,1,55483.74
Ford,2016,10,228290,Diesel,Manual,Sedan,Good,Blue,2,0,1,2.5,487,,,,0,0,3251.18
Audi,2025,1,230002,Diesel,Automatic,Coupe,Good,Blue,2,0,0,1.5,97,,,,0,0,56432.71
Honda,2025,1,102318,Petrol,Manual,Hatchback,Excellent,Gray,1,1,1,1.4,265,,,,0,0,14499.85
Subaru,2012,14,270484,Petrol,Automatic,Truck,Good,Black,1,0,1,1.6,540,,,,0,0,2000.0
Lucid,2016,10,156302,EV,Automatic,Hatchback,Good,Red,2,0,1,,973,617.0,70.97873940554204,11.0,5000,1,114893.83
Chevrolet,2022,4,240869,Hybrid,Automatic,SUV,Excellent,Black,2,0,1,1.4,381,,,,0,0,9362.48
Nissan,2017,9,295320,Hybrid,Automatic,SUV,Excellent,White,5,0,0,1.0,191,,,,0,0,2000.0
Chevrolet,2015,11,68488,Hybrid,Manual,Sedan,Poor,Green,2,0,0,4.0,98,,,,0,0,2000.0
Hyundai,2015,11,308036,Hybrid,CVT,Coupe,Good,Silver,1,1,1,2.5,91,,,,0,0,2000.0
Toyota,2025,1,93656,Petrol,Manual,Sedan,Poor,Brown,2,0,1,5.0,297,,,,0,0,20474.35
Volkswagen,2017,9,157208,EV,Automatic,SUV,Good,Black,2,0,1,,988,421.0,88.5098041956459,100.0,0,1,16574.96
Honda,2017,9,207731,Diesel,Automatic,Truck,Excellent,Green,1,0,0,2.0,475,,,,0,0,6719.86
Nissan,2016,10,163724,Diesel,Automatic,Truck,Excellent,White,2,1,1,1.8,385,,,,0,0,2000.0
Volkswagen,2015,11,346203,Petrol,Automatic,SUV,Good,Brown,4,0,1,5.0,529,,,,0,0,16269.42
Kia,2015,11,253034,Diesel,Manual,Truck,Good,Silver,1,0,0,3.0,483,,,,0,0,2000.0
Toyota,2019,7,317768,Petrol,Manual,SUV,Poor,Gray,1,1,0,1.5,85,,,,0,0,2000.0
BMW,2025,1,8808,EV,Automatic,Sedan,Good,Gray,1,0,1,,458,363.0,98.00586694841668,150.0,5000,1,56551.09
Ford,2020,6,214263,Petrol,Automatic,SUV,Excellent,Blue,3,1,1,1.0,470,,,,0,0,2000.0
Mercedes,2025,1,23043,Petrol,Automatic,Sedan,Poor,White,2,1,1,1.6,431,,,,0,0,51769.42
Toyota,2022,4,78186,Petrol,CVT,SUV,Good,White,1,1,1,4.0,390,,,,0,0,12888.07
Lucid,2022,4,81778,EV,Automatic,Coupe,Good,White,1,0,1,,684,345.0,90.48408062629981,250.0,5000,1,100251.3
Chevrolet,2015,11,201992,Diesel,Automatic,SUV,Good,White,4,0,1,2.0,203,,,,0,0,2000.0
BMW,2017,9,88790,Diesel,Automatic,SUV,Fair,Brown,2,0,1,1.8,444,,,,0,0,49326.89
Audi,2010,16,260791,Petrol,CVT,Truck,Excellent,Brown,2,0,1,2.5,440,,,,0,0,9911.53
Tesla,2014,12,123599,EV,Automatic,Van,Fair,Blue,2,0,0,,620,215.0,65.21762282683515,250.0,7500,1,55841.92
Hyundai,2025,1,132071,Petrol,Automatic,SUV,Good,Red,1,0,1,4.0,430,,,,0,0,16264.89
Chevrolet,2012,14,136620,EV,Automatic,Coupe,Poor,Blue,1,0,1,,598,208.0,82.81744438329244,50.0,3500,1,5696.06
Lucid,2021,5,123345,EV,Automatic,Truck,Excellent,Brown,2,1,1,,289,201.0,86.78088829217108,11.0,3500,1,57214.76
Tesla,2017,9,70086,EV,Automatic,SUV,Good,Gray,2,0,0,,781,492.0,78.3802754301117,22.0,7500,1,71872.88
Subaru,2020,6,134229,Petrol,Automatic,Sedan,Good,Green,2,0,0,1.6,278,,,,0,0,9266.53
Nissan,2015,11,313680,Petrol,Automatic,SUV,Fair,Green,1,0,0,2.0,369,,,,0,0,2000.0
Ford,2023,3,171823,Petrol,Automatic,Sedan,Good,Gray,1,0,1,1.6,541,,,,0,0,15242.31
Lucid,2011,15,240192,EV,Automatic,Sedan,Good,Black,2,0,1,,544,257.0,79.90437740045728,350.0,5000,1,120199.37
Honda,2024,2,37608,Petrol,Manual,SUV,Good,Brown,5,0,1,4.0,172,,,,0,0,18419.7
Nissan,2022,4,100740,Hybrid,Automatic,Truck,Poor,Brown,4,0,1,4.0,116,,,,0,0,16892.5
Mercedes,2016,10,170463,Petrol,Automatic,SUV,Good,Red,3,1,1,1.5,505,,,,0,0,17511.42
Rivian,2025,1,66919,EV,Automatic,SUV,Good,White,3,0,0,,565,507.0,97.8654540711436,11.0,7500,1,85384.88
Nissan,2016,10,199139,EV,Automatic,Sedan,Good,Green,2,0,0,,599,530.0,78.51373938608727,100.0,7500,1,17667.63
Nissan,2022,4,90588,Petrol,Automatic,Coupe,Fair,White,1,0,0,1.5,482,,,,0,0,7822.27
Volkswagen,2014,12,153231,EV,Automatic,SUV,Excellent,Brown,2,1,1,,1001,524.0,81.42920172683424,350.0,5000,1,40167.34
BMW,2017,9,98113,EV,Automatic,Truck,Fair,White,1,1,1,,433,409.0,77.34509467699596,100.0,3500,1,48554.41
Toyota,2023,3,102809,Petrol,Manual,Sedan,Good,Brown,4,0,1,1.8,85,,,,0,0,4961.16
Audi,2014,12,350000,Hybrid,Manual,Hatchback,Excellent,Blue,1,0,1,1.4,326,,,,0,0,3629.27
Honda,2010,16,267656,Diesel,CVT,SUV,Excellent,Red,1,0,0,3.5,434,,,,0,0,2000.0
Kia,2018,8,104575,EV,Automatic,SUV,Fair,White,1,1,1,,677,489.0,81.78284431193501,150.0,7500,1,27339.42
Mercedes,2013,13,168894,EV,Automatic,Hatchback,Excellent,White,1,1,1,,604,413.0,82.81680407635042,150.0,3500,1,12383.7
Subaru,2022,4,81538,Petrol,Automatic,Hatchback,Excellent,Gray,1,1,1,1.0,374,,,,0,0,27894.34
Hyundai,2011,15,350000,Petrol,Automatic,Sedan,Good,Black,1,1,1,1.6,360,,,,0,0,2000.0
Nissan,2013,13,198269,EV,Automatic,SUV,Good,Green,1,0,1,,793,607.0,61.92823721856418,11.0,5000,1,11572.05
Honda,2023,3,220846,Hybrid,Manual,Truck,Good,Green,2,1,1,2.0,162,,,,0,0,3102.59
Nissan,2022,4,108764,Diesel,CVT,Convertible,Good,Brown,2,0,1,3.5,339,,,,0,0,12826.13
Lucid,2018,8,121904,EV,Automatic,Coupe,Good,Red,1,0,0,,438,212.0,77.84256404000531,250.0,7500,1,111453.16
Tesla,2011,15,157810,EV,Automatic,Sedan,Excellent,Blue,2,0,1,,339,505.0,61.14823779613885,100.0,3500,1,49535.26
Hyundai,2025,1,83155,Petrol,Manual,Coupe,Excellent,Blue,1,0,1,1.6,314,,,,0,0,16612.27
Volkswagen,2013,13,244879,Hybrid,CVT,SUV,Excellent,Silver,2,0,0,3.0,401,,,,0,0,2000.0
Honda,2011,15,350000,Petrol,CVT,Sedan,Good,White,1,0,1,2.0,465,,,,0,0,2000.0
Tesla,2014,12,112285,EV,Automatic,SUV,Excellent,White,2,0,0,,345,459.0,73.68638470809134,250.0,7500,1,51727.38
Audi,2012,14,307105,Hybrid,CVT,SUV,Good,White,1,0,0,4.0,257,,,,0,0,20766.44
Honda,2019,7,223712,Petrol,CVT,Sedan,Good,Black,1,0,1,1.0,346,,,,0,0,14505.76
Mercedes,2011,15,126493,Petrol,Manual,SUV,Good,White,1,1,1,2.0,113,,,,0,0,9132.12
Toyota,2023,3,129707,Diesel,Automatic,Van,Good,Blue,3,1,1,4.0,326,,,,0,0,16475.81
Toyota,2018,8,252135,Petrol,Automatic,Hatchback,Good,Red,2,0,1,4.0,501,,,,0,0,12230.94
Honda,2025,1,84249,Diesel,Manual,Truck,Good,Gray,3,0,0,1.4,299,,,,0,0,11594.58
Polestar,2014,12,85170,EV,Automatic,Sedan,Good,Brown,3,0,1,,557,646.0,66.43478325444079,11.0,7500,1,64723.84
Chevrolet,2019,7,124835,EV,Automatic,Sedan,Good,Gray,1,1,1,,1043,385.0,89.0814825765514,250.0,5000,1,34730.42
Polestar,2014,12,102187,EV,Automatic,Truck,Good,Silver,2,0,1,,472,448.0,68.93838674446204,100.0,0,1,41417.4
Audi,2010,16,277881,Hybrid,CVT,SUV,Fair,Black,1,0,1,1.8,309,,,,0,0,23055.78
BMW,2015,11,91456,EV,Automatic,SUV,Poor,Black,3,1,1,,269,539.0,86.18291133387902,250.0,5000,1,41292.28
Tesla,2022,4,126853,EV,Automatic,Coupe,Good,Brown,1,0,0,,1014,645.0,95.86213453795301,50.0,7500,1,65489.36
Audi,2016,10,128597,EV,Automatic,Truck,Good,Red,5,0,1,,1021,337.0,78.37180608203087,22.0,3500,1,70991.5
Honda,2010,16,271097,Diesel,Automatic,Sedan,Good,White,5,0,0,3.5,245,,,,0,0,2000.0
Hyundai,2018,8,160963,Petrol,Automatic,Convertible,Good,Silver,1,1,0,2.5,344,,,,0,0,2000.0
Ford,2017,9,289056,Hybrid,Manual,Sedan,Fair,Gray,1,0,1,1.6,334,,,,0,0,17221.25
Hyundai,2021,5,244922,Diesel,Automatic,Convertible,Excellent,White,1,0,1,2.5,423,,,,0,0,2000.0
Hyundai,2023,3,272072,Diesel,CVT,SUV,Good,Brown,2,0,1,4.0,108,,,,0,0,2000.0
Honda,2023,3,238049,Diesel,Automatic,Hatchback,Excellent,Black,3,0,1,1.4,532,,,,0,0,25368.05
Toyota,2017,9,195547,Diesel,Automatic,Sedan,Fair,White,3,0,0,1.8,505,,,,0,0,2000.0
Volkswagen,2016,10,209984,Hybrid,Automatic,Hatchback,Excellent,Gray,2,1,1,3.5,395,,,,0,0,4874.14
Tesla,2014,12,257527,EV,Automatic,Sedan,Good,Silver,4,0,1,,433,400.0,69.69176122296906,350.0,0,1,52133.73
Toyota,2012,14,187534,Diesel,Automatic,Hatchback,Excellent,Green,4,0,0,1.4,426,,,,0,0,2000.0
Subaru,2024,2,103398,Petrol,CVT,SUV,Excellent,Red,2,0,1,1.5,535,,,,0,0,22950.53
Toyota,2021,5,189649,Diesel,Automatic,Hatchback,Good,Red,1,0,1,1.8,395,,,,0,0,2000.0
Kia,2023,3,161598,Petrol,Automatic,SUV,Fair,Blue,3,1,1,1.8,516,,,,0,0,4903.05
Subaru,2018,8,217050,Petrol,CVT,Coupe,Fair,White,2,1,1,3.0,205,,,,0,0,2000.0
Ford,2023,3,265458,Diesel,Automatic,Coupe,Excellent,Red,2,0,0,2.5,411,,,,0,0,16008.3
Honda,2016,10,114282,Petrol,Manual,SUV,Excellent,Red,3,1,0,1.5,215,,,,0,0,2000.0
Honda,2020,6,236365,Petrol,Automatic,Hatchback,Fair,Black,3,0,0,1.8,185,,,,0,0,4869.37
BMW,2019,7,105320,EV,Automatic,Truck,Excellent,Silver,2,0,0,,206,633.0,82.31799652164345,250.0,7500,1,54453.13
Honda,2019,7,334977,Diesel,Automatic,SUV,Good,Red,1,0,1,1.8,228,,,,0,0,2000.0
Kia,2017,9,206825,Hybrid,CVT,Van,Fair,Green,2,1,1,1.4,263,,,,0,0,4889.79
Toyota,2023,3,89537,Petrol,Automatic,SUV,Excellent,White,2,0,1,4.0,255,,,,0,0,21680.54
Tesla,2015,11,164764,EV,Automatic,Coupe,Excellent,Black,4,0,0,,359,479.0,72.22596581817173,250.0,7500,1,57641.83
Subaru,2021,5,97047,Petrol,Manual,Truck,Excellent,Black,2,0,1,1.0,344,,,,0,0,21061.67
Nissan,2023,3,104888,Diesel,Automatic,Sedan,Fair,Brown,1,0,1,2.0,157,,,,0,0,8457.23
Hyundai,2020,6,92950,Hybrid,Automatic,SUV,Poor,Silver,1,1,1,1.0,464,,,,0,0,7971.89
BMW,2023,3,120673,Petrol,Automatic,Truck,Excellent,Black,2,1,1,3.0,390,,,,0,0,38364.99
Hyundai,2014,12,350000,Diesel,Automatic,Sedan,Excellent,Black,1,1,0,1.0,366,,,,0,0,2000.0
Chevrolet,2024,2,70574,Hybrid,Manual,Sedan,Excellent,Gray,4,0,1,3.0,415,,,,0,0,25367.2
Audi,2017,9,294145,Hybrid,Automatic,SUV,Excellent,Green,2,0,1,2.0,170,,,,0,0,37732.81
Honda,2012,14,216873,Petrol,Automatic,Sedan,Excellent,Blue,1,0,1,3.5,474,,,,0,0,2000.0
Rivian,2021,5,110381,EV,Automatic,Coupe,Good,Green,1,0,1,,479,583.0,88.53542781722679,250.0,7500,1,97656.78
Tesla,2022,4,106993,EV,Automatic,Hatchback,Fair,Silver,4,0,1,,806,305.0,94.61860108413816,100.0,7500,1,55536.48
Ford,2022,4,163887,Diesel,Manual,Sedan,Excellent,Gray,1,0,1,1.4,110,,,,0,0,2000.0
Mercedes,2016,10,113588,Petrol,Automatic,Coupe,Excellent,Blue,1,1,1,1.8,257,,,,0,0,13517.45
Audi,2011,15,310843,Hybrid,Automatic,Coupe,Excellent,Brown,1,0,1,1.0,395,,,,0,0,2000.0
Nissan,2012,14,126005,Diesel,CVT,Sedan,Excellent,Red,3,0,0,1.8,397,,,,0,0,2000.0
Kia,2024,2,109638,Hybrid,CVT,Truck,Excellent,Brown,1,0,1,3.0,246,,,,0,0,10976.89
Volkswagen,2022,4,150475,Petrol,Automatic,Truck,Good,Brown,1,0,1,4.0,466,,,,0,0,28670.04
Toyota,2021,5,79702,Diesel,Automatic,SUV,Fair,White,1,0,0,1.5,447,,,,0,0,11080.02
Audi,2024,2,32263,EV,Automatic,Truck,Good,Gray,3,1,1,,253,210.0,96.72874250639298,250.0,5000,1,50120.78
Tesla,2011,15,205674,EV,Automatic,Sedan,Fair,Red,1,0,0,,540,566.0,80.69752005636964,50.0,5000,1,55976.29
Toyota,2014,12,279775,Diesel,Automatic,SUV,Good,Red,1,0,1,3.0,109,,,,0,0,2000.0
Ford,2016,10,262828,Petrol,Automatic,Van,Excellent,Red,2,0,1,1.4,146,,,,0,0,2000.0
Volkswagen,2020,6,184830,Diesel,Automatic,Truck,Good,Blue,3,1,1,1.8,147,,,,0,0,2000.0
Honda,2019,7,288600,Petrol,Manual,SUV,Good,Black,1,0,1,2.0,265,,,,0,0,2000.0
Chevrolet,2020,6,244027,Hybrid,Automatic,Truck,Excellent,Red,4,0,1,5.0,156,,,,0,0,4164.71
Ford,2020,6,259472,Diesel,Automatic,Coupe,Good,Red,1,0,1,3.0,260,,,,0,0,2000.0
Toyota,2020,6,232114,Hybrid,Automatic,SUV,Excellent,Brown,1,0,0,1.4,93,,,,0,0,2000.0
Ford,2024,2,230866,Hybrid,Manual,SUV,Poor,Silver,3,1,1,3.5,217,,,,0,0,2000.0
Subaru,2019,7,191989,Diesel,Manual,Sedan,Excellent,Gray,1,0,0,2.5,541,,,,0,0,2000.0
Nissan,2024,2,232453,Hybrid,Automatic,Truck,Good,White,1,0,0,4.0,544,,,,0,0,2000.0
Polestar,2024,2,73055,EV,Automatic,Truck,Excellent,Brown,4,0,1,,876,615.0,94.36955152642633,100.0,0,1,93590.7
Tesla,2024,2,59040,EV,Automatic,Coupe,Good,Green,2,0,1,,403,270.0,97.68018463559345,250.0,7500,1,56067.72
Honda,2022,4,106456,Diesel,Manual,Convertible,Fair,Gray,2,0,0,1.4,140,,,,0,0,8768.22
Chevrolet,2023,3,35419,EV,Automatic,Sedan,Poor,Black,1,0,1,,471,260.0,93.92158508368561,150.0,3500,1,25947.39
Tesla,2010,16,143244,EV,Automatic,Sedan,Excellent,Green,2,1,1,,984,643.0,60.0,250.0,5000,1,25189.93
Nissan,2022,4,49919,Hybrid,Manual,Van,Good,Silver,3,0,1,1.4,356,,,,0,0,23692.32
Toyota,2019,7,250178,Diesel,Automatic,Truck,Good,Brown,5,0,1,3.5,466,,,,0,0,4156.7
Tesla,2018,8,76224,EV,Automatic,Truck,Good,Gray,1,0,1,,270,508.0,82.88524586433635,22.0,7500,1,81725.15
Honda,2010,16,350000,Petrol,Manual,SUV,Excellent,Gray,1,0,1,2.5,367,,,,0,0,2000.0
BMW,2010,16,350000,Petrol,CVT,SUV,Excellent,Black,1,1,1,4.0,286,,,,0,0,2000.0
Kia,2023,3,140264,Petrol,Automatic,SUV,Excellent,Red,1,1,1,1.6,333,,,,0,0,8887.94
Tesla,2024,2,72846,EV,Automatic,Truck,Good,Green,1,0,1,,713,220.0,94.40857318303087,11.0,3500,1,46777.27
Mercedes,2025,1,210725,Diesel,CVT,Sedan,Good,Silver,1,0,1,1.0,536,,,,0,0,32025.98
Audi,2021,5,163771,Hybrid,Automatic,SUV,Poor,Black,2,1,1,4.0,409,,,,0,0,16641.3
Tesla,2019,7,49463,EV,Automatic,Sedan,Poor,Green,5,1,1,,556,430.0,90.19102400616966,150.0,3500,1,58355.2
Volkswagen,2017,9,146114,Hybrid,Manual,Coupe,Good,Black,1,0,1,4.0,431,,,,0,0,2009.63
Rivian,2015,11,109160,EV,Automatic,Convertible,Good,Blue,2,0,0,,872,551.0,83.77437729200085,11.0,7500,1,80707.24
Polestar,2015,11,179063,EV,Automatic,Sedan,Good,Blue,5,0,1,,1032,278.0,80.36956312248215,22.0,5000,1,86391.11
Volkswagen,2021,5,112978,EV,Automatic,SUV,Good,Green,2,1,1,,506,381.0,91.67038124663941,22.0,3500,1,27395.61
BMW,2018,8,163711,Petrol,Automatic,SUV,Excellent,Blue,2,1,1,1.0,125,,,,0,0,16822.99
Kia,2024,2,42436,Hybrid,Automatic,SUV,Good,Blue,1,0,1,1.6,449,,,,0,0,23523.57
Audi,2013,13,155207,Hybrid,Automatic,Hatchback,Poor,Gray,2,0,1,3.5,205,,,,0,0,18741.22
Ford,2017,9,208871,Petrol,Automatic,Sedan,Good,Gray,1,1,1,1.4,478,,,,0,0,2000.0
Nissan,2025,1,59945,EV,Automatic,Truck,Excellent,Red,3,0,0,,666,456.0,97.75323618306174,150.0,5000,1,44685.16
Toyota,2013,13,196926,Hybrid,Automatic,Van,Good,Red,2,0,0,1.4,153,,,,0,0,2000.0
Rivian,2023,3,39262,EV,Automatic,Truck,Excellent,Black,1,0,0,,577,217.0,94.62098665171204,150.0,5000,1,77861.6
Tesla,2011,15,158904,EV,Automatic,SUV,Excellent,Silver,1,0,1,,303,489.0,60.300540734455,350.0,5000,1,82611.19
Hyundai,2020,6,190052,Petrol,Automatic,Sedan,Excellent,Blue,4,1,0,2.5,320,,,,0,0,2000.0
Hyundai,2024,2,99275,Hybrid,Automatic,SUV,Excellent,Black,2,0,1,2.5,266,,,,0,0,18389.37
Rivian,2017,9,132648,EV,Automatic,SUV,Poor,Green,1,0,1,,754,299.0,89.57442741691587,350.0,5000,1,59316.36
Hyundai,2025,1,104035,Diesel,Manual,Sedan,Excellent,Red,1,0,1,1.4,277,,,,0,0,12182.62
Hyundai,2021,5,111106,Petrol,Automatic,SUV,Poor,Silver,3,0,1,1.8,101,,,,0,0,6505.96
Toyota,2016,10,146792,Hybrid,Manual,Truck,Fair,Black,2,0,0,2.0,107,,,,0,0,6682.0
Chevrolet,2013,13,283919,Petrol,Manual,SUV,Excellent,Blue,4,0,1,2.0,517,,,,0,0,2000.0
Honda,2018,8,151997,Hybrid,Manual,Sedan,Excellent,Brown,1,0,0,4.0,98,,,,0,0,2000.0
Kia,2024,2,201564,Petrol,CVT,Convertible,Good,Blue,4,1,1,2.0,192,,,,0,0,9041.27
Chevrolet,2018,8,291437,Diesel,Manual,Sedan,Excellent,Gray,2,1,1,2.0,93,,,,0,0,2000.0
Kia,2017,9,350000,Petrol,Automatic,Truck,Excellent,Brown,5,1,0,1.0,255,,,,0,0,2000.0
Toyota,2023,3,70755,Petrol,Automatic,Coupe,Good,White,3,0,0,1.6,470,,,,0,0,9645.45
Toyota,2010,16,332370,Petrol,Automatic,SUV,Good,Brown,4,1,1,1.0,286,,,,0,0,2000.0
Kia,2016,10,267766,Hybrid,Automatic,SUV,Good,White,3,1,1,1.5,495,,,,0,0,2000.0
Toyota,2014,12,278377,Diesel,Manual,SUV,Excellent,Brown,3,0,1,5.0,229,,,,0,0,2000.0
Toyota,2016,10,308066,Petrol,Automatic,Truck,Excellent,Blue,3,0,1,5.0,381,,,,0,0,2000.0
Toyota,2021,5,197064,Petrol,Automatic,SUV,Poor,Black,2,0,0,5.0,420,,,,0,0,14702.1
Polestar,2018,8,194846,EV,Automatic,Sedan,Good,Gray,1,0,1,,461,319.0,85.09713761531052,11.0,7500,1,30354.54
Kia,2011,15,335080,Hybrid,Automatic,Hatchback,Excellent,Silver,2,0,0,1.4,220,,,,0,0,2000.0
Mercedes,2022,4,163992,Petrol,CVT,SUV,Good,Black,2,0,1,1.4,357,,,,0,0,24052.78
BMW,2023,3,191450,Hybrid,Manual,SUV,Fair,Black,2,0,0,2.0,217,,,,0,0,55111.08
Mercedes,2020,6,270635,Diesel,Manual,Coupe,Excellent,White,2,0,0,1.0,445,,,,0,0,39274.38
Volkswagen,2013,13,181529,EV,Automatic,SUV,Excellent,Gray,1,0,0,,523,352.0,74.04566608885298,150.0,0,1,2000.0
Hyundai,2013,13,282489,Hybrid,Manual,Sedan,Excellent,Brown,2,1,1,3.5,359,,,,0,0,2000.0
Honda,2011,15,232463,Petrol,Manual,Van,Good,Green,1,0,1,1.5,522,,,,0,0,2000.0
Honda,2012,14,131826,Petrol,Manual,Hatchback,Good,Blue,2,1,1,3.0,525,,,,0,0,2000.0
Toyota,2025,1,181292,Petrol,Automatic,Truck,Excellent,Blue,2,0,0,3.5,151,,,,0,0,4770.68
Hyundai,2020,6,89205,EV,Automatic,SUV,Excellent,Blue,1,0,0,,482,338.0,89.17731720113451,350.0,7500,1,30759.93
Volkswagen,2023,3,64223,EV,Automatic,Truck,Good,Brown,2,0,1,,980,479.0,91.67488048374081,250.0,3500,1,36748.35
Ford,2023,3,55725,Hybrid,Automatic,SUV,Fair,Red,1,0,1,2.0,262,,,,0,0,19302.26
Toyota,2022,4,143496,Diesel,Automatic,Truck,Good,Black,2,0,1,1.8,512,,,,0,0,6393.42
Toyota,2017,9,198119,Petrol,CVT,Sedan,Fair,Silver,3,0,1,2.0,310,,,,0,0,2000.0
Polestar,2021,5,112155,EV,Automatic,SUV,Fair,Black,1,0,1,,917,623.0,86.94656402451288,50.0,7500,1,77290.44
BMW,2018,8,276119,Petrol,Automatic,Truck,Excellent,Blue,1,0,1,2.5,482,,,,0,0,2678.42
Volkswagen,2015,11,313152,Hybrid,CVT,Truck,Good,Silver,3,0,1,1.8,313,,,,0,0,6980.04
Hyundai,2019,7,291448,Petrol,CVT,Sedan,Fair,Green,1,0,1,1.8,545,,,,0,0,2013.14
Mercedes,2011,15,270021,Petrol,Automatic,Coupe,Good,Green,1,0,1,2.5,137,,,,0,0,8243.78
Ford,2011,15,285599,Diesel,CVT,Sedan,Good,White,3,0,1,1.5,176,,,,0,0,2000.0
Honda,2016,10,104726,Petrol,Automatic,Coupe,Poor,White,1,1,1,4.0,255,,,,0,0,2000.0
Hyundai,2017,9,103651,Petrol,CVT,Van,Excellent,Green,4,0,1,2.5,308,,,,0,0,2000.0
Volkswagen,2017,9,175324,EV,Automatic,Convertible,Fair,Silver,1,0,1,,501,578.0,87.59253634315392,22.0,5000,1,31338.52
Hyundai,2023,3,46794,Petrol,Automatic,Truck,Excellent,Gray,1,0,1,1.8,431,,,,0,0,20711.49
Chevrolet,2015,11,132172,Petrol,Automatic,Coupe,Good,Red,3,0,1,1.6,151,,,,0,0,2000.0
Toyota,2019,7,117802,Diesel,Automatic,Sedan,Poor,White,1,1,1,1.4,431,,,,0,0,14489.62
Polestar,2025,1,87833,EV,Automatic,SUV,Good,Black,1,0,1,,617,627.0,97.00607630757752,50.0,7500,1,74840.22
Volkswagen,2017,9,225270,Hybrid,CVT,Sedan,Good,Brown,1,0,1,2.0,165,,,,0,0,2000.0
BMW,2023,3,96293,Hybrid,Automatic,Coupe,Excellent,Blue,2,1,0,5.0,483,,,,0,0,62418.09
Subaru,2024,2,248879,Petrol,Automatic,Truck,Good,White,3,0,1,3.5,252,,,,0,0,10305.33
Hyundai,2010,16,106862,Hybrid,Automatic,SUV,Excellent,Silver,1,0,1,2.0,105,,,,0,0,2000.0
Chevrolet,2018,8,120566,EV,Automatic,SUV,Fair,White,1,0,0,,711,476.0,89.9715038930555,100.0,5000,1,18146.21
Volkswagen,2022,4,108970,Diesel,CVT,Coupe,Fair,Green,2,0,1,2.0,441,,,,0,0,14778.61
Nissan,2025,1,194320,Petrol,Automatic,Truck,Excellent,Silver,1,0,1,3.0,494,,,,0,0,11937.37
Hyundai,2021,5,112384,Diesel,Automatic,SUV,Good,Red,1,1,1,2.0,161,,,,0,0,3578.44
Honda,2010,16,284122,Diesel,CVT,SUV,Good,Silver,4,0,1,5.0,138,,,,0,0,2000.0
BMW,2022,4,283158,Hybrid,Automatic,Sedan,Excellent,Gray,3,0,0,5.0,210,,,,0,0,31972.58
Lucid,2012,14,175487,EV,Automatic,Sedan,Fair,Green,4,0,0,,500,643.0,79.10993776532784,22.0,0,1,93076.85
Ford,2021,5,254761,Petrol,Automatic,SUV,Good,Red,3,0,0,1.0,419,,,,0,0,2000.0
Mercedes,2025,1,27491,EV,Automatic,SUV,Good,Brown,1,0,1,,278,337.0,97.20617325182039,11.0,3500,1,87536.82
Audi,2018,8,276150,Diesel,CVT,Convertible,Excellent,White,1,0,0,1.4,484,,,,0,0,16550.43
Audi,2024,2,118730,Hybrid,Automatic,SUV,Excellent,Blue,2,0,1,1.0,520,,,,0,0,35124.65
Hyundai,2020,6,166126,Hybrid,Automatic,Sedan,Excellent,Brown,1,0,0,1.5,325,,,,0,0,2000.0
Polestar,2014,12,220526,EV,Automatic,Sedan,Fair,White,2,0,0,,420,556.0,72.94563603718296,250.0,7500,1,47911.14
Ford,2018,8,333079,Petrol,Automatic,SUV,Fair,Silver,1,1,1,1.6,397,,,,0,0,2000.0
Honda,2025,1,26523,Petrol,Automatic,Van,Excellent,White,2,1,0,2.0,314,,,,0,0,4974.73
Ford,2018,8,350000,Petrol,Automatic,Coupe,Excellent,Red,2,1,1,4.0,109,,,,0,0,4005.77
Rivian,2015,11,155745,EV,Automatic,SUV,Excellent,Blue,2,0,1,,373,220.0,78.42646735549641,50.0,7500,1,49108.09
Hyundai,2020,6,86874,Hybrid,Automatic,Convertible,Good,Gray,1,0,1,3.5,371,,,,0,0,2000.0
Ford,2010,16,350000,Diesel,Automatic,Sedan,Excellent,Brown,3,0,1,3.0,134,,,,0,0,2000.0
Nissan,2019,7,87999,Diesel,Automatic,SUV,Poor,Brown,4,0,1,2.0,339,,,,0,0,2000.0
Nissan,2016,10,303860,Hybrid,Automatic,Sedan,Excellent,Brown,1,1,1,3.5,350,,,,0,0,2000.0
Nissan,2023,3,129646,Petrol,Automatic,Hatchback,Fair,Gray,2,0,0,1.6,191,,,,0,0,3793.55
Lucid,2015,11,117057,EV,Automatic,Sedan,Poor,Brown,2,0,1,,784,214.0,84.94561215325976,350.0,7500,1,75405.31
Ford,2018,8,212587,Diesel,Manual,Convertible,Excellent,Brown,1,0,1,2.0,175,,,,0,0,2000.0
